102515000210,平成30年度任意調査,経営改善,マーケティング、資金繰り、売上拡大,経営改善計画の実行モニタリング
102515000210,令和２年度任意調査,経営改善、事業再生,事業計画策定,
102515000210,令和３年度任意調査,事業再生,資金繰り,
105615000612,令和３年度任意調査,経営改善、事業再生、事業承継、転廃業,ＩＴ利活用（内部管理・効率化）、商圏の拡大・新規顧客層への展開、資金繰り、代理人としての契約交渉、現場改善・生産性向上、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、税務、ローカルベンチマークの活用、事業承継ガイドラインの活用,
100615001210,平成30年度任意調査,経営改善,資金繰り、売上拡大、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析,財務分析、事業調査、経営改善計画策定支援、経営改善施策実行支援、モニタリング支援、金融機関調整
100615001210,令和元年度任意調査,経営改善、事業再生,商品開発、マーケティング、資金繰り、売上拡大、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析,
100615001210,令和２年度任意調査,経営改善、事業再生,商品開発、資金繰り、売上拡大、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析,
100615001210,令和３年度任意調査,事業再生,資金繰り、売上拡大、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析,
100515001001,平成30年度任意調査,創業、経営力向上,ＩＴ利活用（内部管理・効率化）、資金繰り、法律文書の作成・確認、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、税務,税務、創業支援、資金繰表の作成支援、事業計画の作成支援、財務分析による現状把握の普及
100615001902,平成30年度任意調査,経営革新、経営力向上、経営改善、事業承継、転廃業,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、資金繰り、現場改善・生産性向上、業務プロセスの改善、財務分析・経営分析、施策活用（補助金申請含む）、税務,
100615001902,令和２年度任意調査,創業、経営革新、異分野連携、経営力向上、経営改善、事業再生、事業承継、転廃業,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、広報戦略・ブランド力の強化、広告デザイン、商圏の拡大・新規顧客層への展開、商品デザイン、商品開発、マーケティング、資金繰り、事業者への債権保全・債権回収、売上拡大、労務、法律相談、法律文書の作成・確認、代理人としての契約交渉、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、知的財産、税務、ローカルベンチマークの活用、事業承継ガイドラインの活用,
100415002302,平成30年度任意調査,創業、経営革新、経営力向上、経営改善、事業再生,海外展開、マーケティング、資金繰り、売上拡大、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、税務、ローカルベンチマークの活用、事業承継ガイドラインの活用,
100115001302,令和３年度任意調査,創業、経営革新、異分野連携、経営力向上、経営改善、事業再生、事業承継、転廃業,商圏の拡大・新規顧客層への展開、マーケティング、資金繰り、売上拡大、法律文書の作成・確認、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、税務、ローカルベンチマークの活用、事業承継ガイドラインの活用,
100215002913,平成30年度任意調査,創業、経営改善,資金繰り、事業計画策定、財務分析・経営分析,
100215002913,令和２年度任意調査,創業、経営力向上、経営改善、事業再生、事業承継,商圏の拡大・新規顧客層への展開、資金繰り、事業者への債権保全・債権回収、売上拡大、事業計画策定、財務分析・経営分析、ローカルベンチマークの活用、【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100215002913,令和３年度任意調査,創業、経営改善、事業再生,商圏の拡大・新規顧客層への展開、資金繰り、事業者への債権保全・債権回収、売上拡大、事業計画策定、財務分析・経営分析、ローカルベンチマークの活用,
102115000112,平成30年度任意調査,創業、経営力向上、経営改善、事業再生、事業承継,商圏の拡大・新規顧客層への展開、マーケティング、資金繰り、売上拡大、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、ローカルベンチマークの活用、事業承継ガイドラインの活用,
102115000112,令和２年度任意調査,経営改善、事業再生,財務分析・経営分析,
102115000112,令和３年度任意調査,経営革新、経営改善、事業再生,資金繰り、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）,
103015000210,平成30年度任意調査,経営改善,マーケティング、資金繰り、売上拡大、事業計画策定、財務分析・経営分析,経営改善計画策定支援
103015000210,令和元年度任意調査,創業、経営革新、異分野連携、経営改善、事業承継,商圏の拡大・新規顧客層への展開、海外展開、商品開発、マーケティング、資金繰り、売上拡大、労務、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）,
103015000210,令和２年度任意調査,経営改善,広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、マーケティング、資金繰り、売上拡大、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、ローカルベンチマークの活用,
103015000210,令和３年度任意調査,経営改善、事業再生,資金繰り、売上拡大、業務プロセスの改善、事業計画策定、財務分析・経営分析、ローカルベンチマークの活用,
100715002601,平成30年度任意調査,創業、経営改善,資金繰り、労務、事業計画策定、財務分析・経営分析、税務,税理士の立場から、資金繰りの改善、節税対策、自計化による月次決算体制の構築、法人成り、経営指標による経営助言、労務管理の助言、およびモニタリング報告
100715002601,令和２年度任意調査,創業、経営改善,資金繰り、財務分析・経営分析、税務、ローカルベンチマークの活用,
100715002601,令和３年度任意調査,創業、経営改善,資金繰り、財務分析・経営分析、税務,
104515000501,平成30年度任意調査,経営改善,資金繰り、業務プロセスの改善、事業計画策定、財務分析・経営分析、税務、ローカルベンチマークの活用,
100515001701,平成30年度任意調査,創業、経営力向上,財務分析・経営分析、税務,創業支援、法人設立
100315002101,平成30年度任意調査,経営力向上、経営改善,資金繰り、労務、財務分析・経営分析,資金繰り
100615002801,平成30年度任意調査,経営改善、事業承継,財務分析・経営分析、税務,月次監査に基づく財務分析、事業承継の為の株式評価等相続対策
100615002801,令和３年度任意調査,事業承継,事業承継ガイドラインの活用,
106015000301,令和３年度任意調査,経営力向上、経営改善、事業承継、転廃業,資金繰り、労務、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、税務,
103015000111,平成30年度任意調査,経営改善、事業再生、事業承継、転廃業,商圏の拡大・新規顧客層への展開、商品開発、マーケティング、資金繰り、売上拡大、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）,随時、必要に応じ金融機関へ訪問し書類、口頭で説明
103015000111,令和元年度任意調査,創業、経営改善、事業再生、事業承継、転廃業,商圏の拡大・新規顧客層への展開、資金繰り、売上拡大、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）,
103015000111,令和３年度任意調査,経営改善,資金繰り、事業計画策定,
100715000503,平成30年度任意調査,経営力向上,資金繰り、事業計画策定、税務,
101215000520,平成30年度任意調査,創業、経営改善、事業再生、事業承継,商圏の拡大・新規顧客層への展開、マーケティング、資金繰り、売上拡大、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、事業承継ガイドラインの活用,経営改善、事業再生がメインになりますが、個別の対応において、活動内容は多岐にわたります。
101215000520,令和２年度任意調査,経営改善,財務分析・経営分析,
101215000520,令和３年度任意調査,経営改善,資金繰り、現場改善・生産性向上、事業計画策定、財務分析・経営分析,
100515001101,平成30年度任意調査,創業、経営改善,資金繰り、事業計画策定、財務分析・経営分析、税務,
100115002102,平成30年度任意調査,経営革新、経営力向上、経営改善、事業承継,資金繰り、事業計画策定、財務分析・経営分析、税務,税理士業務に付随した巡回監査を基に対応している
101215000808,令和２年度任意調査,創業、経営革新、経営力向上、経営改善、事業承継,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、広報戦略・ブランド力の強化、広告デザイン、商圏の拡大・新規顧客層への展開、海外展開、商品デザイン、商品開発、マーケティング、資金繰り、売上拡大、代理人としての契約交渉、事業計画策定、施策活用（補助金申請含む）、知的財産、税務,
101215000808,令和３年度任意調査,創業、経営革新、経営力向上、経営改善、事業承継、転廃業,ＩＴ利活用（情報発信・付加価値向上）、広報戦略・ブランド力の強化、広告デザイン、商圏の拡大・新規顧客層への展開、海外展開、商品デザイン、商品開発、マーケティング、資金繰り、売上拡大、労務、法律相談、現場改善・生産性向上、業務プロセスの改善、事業計画策定、施策活用（補助金申請含む）、知的財産、税務、事業承継ガイドラインの活用,
105115001901,令和元年度任意調査,事業承継,事業承継ガイドラインの活用,非上場株式についての相続税の納税猶予の継続届出書（特例措置）の作成
100115002813,平成30年度任意調査,創業、経営力向上、経営改善、事業再生,広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、資金繰り、法律相談、事業計画策定,・各営業店にて支援先を選定し、経営改善に一緒になって取組んでいる、具体的な行動は、取引先個々に改善目標と実現するための行動計画を定め、最低月1回の定期訪問を行い改善計画の進捗管理や実践指導、資金繰りの相談等を行っています。　・「魚沼の経営塾」（若手経営者の会）を組織して、タナベ経営のコンサルを入れ勉強会及び異業種交流会を開催、また、「経営塾」のＯＢで「次代の会」を組織して研修及び異業種交流会を実施しています。
100115002813,令和元年度任意調査,創業、経営力向上、経営改善、事業再生、事業承継,広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、資金繰り、売上拡大、法律相談、現場改善・生産性向上、事業計画策定、財務分析・経営分析、【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100115002813,令和２年度任意調査,創業、経営力向上、経営改善、事業再生、事業承継,広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、資金繰り、売上拡大、法律相談、事業計画策定、財務分析・経営分析,
100115002813,令和３年度任意調査,創業、経営力向上、経営改善、事業再生、事業承継,広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、商品開発、マーケティング、資金繰り、売上拡大、法律相談、現場改善・生産性向上、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100315001301,平成30年度任意調査,創業、経営力向上、経営改善、事業承継、転廃業,資金繰り、事業計画策定、財務分析・経営分析、税務、ローカルベンチマークの活用,月々の会計業務、決算における申告税務業務について、中小企業を中心に活動を行っています。企業の経営状態を経営者に分かり易く説明し、将来の計画を経営者とともに作成しています。
100315001301,令和元年度任意調査,経営力向上,財務分析・経営分析,
100315001301,令和２年度任意調査,経営力向上,税務,
100315001301,令和３年度任意調査,経営力向上,税務,
100615003101,平成30年度任意調査,創業、経営力向上、経営改善、事業再生,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、マーケティング、資金繰り、売上拡大、労務、法律相談、事業計画策定、財務分析・経営分析、税務、ローカルベンチマークの活用,新規開業者への資金計画、事業再生への経営計画
100515002113,平成30年度任意調査,創業、経営力向上、経営改善、事業再生、事業承継、転廃業,ＩＴ利活用（内部管理・効率化）、広報戦略・ブランド力の強化、広告デザイン、商圏の拡大・新規顧客層への展開、商品開発、マーケティング、資金繰り、売上拡大、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、税務,
100515002113,令和元年度任意調査,創業、経営力向上、経営改善、事業再生、事業承継,ＩＴ利活用（情報発信・付加価値向上）、広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、商品開発、マーケティング、資金繰り、売上拡大、現場改善・生産性向上、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100515002113,令和２年度任意調査,創業、経営力向上、経営改善、事業再生,商圏の拡大・新規顧客層への展開、商品開発、マーケティング、資金繰り、売上拡大、代理人としての契約交渉、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100515002113,令和３年度任意調査,創業、経営力向上、経営改善、事業再生,ＩＴ利活用（情報発信・付加価値向上）、マーケティング、資金繰り、売上拡大、現場改善・生産性向上、事業計画策定、財務分析・経営分析、【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100715002101,平成30年度任意調査,創業、経営改善,財務分析・経営分析,
101115001712,平成30年度任意調査,経営改善、事業再生,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、商圏の拡大・新規顧客層への展開、事業者への債権保全・債権回収、売上拡大、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析,
103515000112,平成30年度任意調査,創業、経営改善、事業再生、事業承継,商圏の拡大・新規顧客層への展開、マーケティング、資金繰り、売上拡大、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、事業承継ガイドラインの活用,経営改善、事業再生がメインとなりますが、個別の対応において、活動内容は多岐にわたります。
103515000112,令和２年度任意調査,創業、経営革新、経営力向上、経営改善、事業再生、事業承継,広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、マーケティング、資金繰り、事業者への債権保全・債権回収、売上拡大、労務、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、知的財産、事業承継ガイドラインの活用,
103515000112,令和３年度任意調査,創業、経営革新、異分野連携、経営力向上、経営改善、事業再生、事業承継,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、広報戦略・ブランド力の強化、広告デザイン、商圏の拡大・新規顧客層への展開、商品開発、マーケティング、資金繰り、事業者への債権保全・債権回収、売上拡大、労務、法律文書の作成・確認、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、知的財産、事業承継ガイドラインの活用,
100115002913,平成30年度任意調査,創業、経営力向上、経営改善、事業再生、事業承継、転廃業,【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100115002913,令和元年度任意調査,創業、異分野連携、経営力向上、経営改善、事業再生、事業承継、転廃業、再チャレンジ,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、マーケティング、資金繰り、売上拡大、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、ローカルベンチマークの活用、【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100115002913,令和２年度任意調査,創業、異分野連携、経営力向上、経営改善、事業再生、事業承継、再チャレンジ,事業計画策定、財務分析・経営分析、【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100115003013,平成30年度任意調査,創業、経営革新、異分野連携、経営力向上、経営改善、事業再生、事業承継、転廃業、再チャレンジ,【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,・定例モニタリング会議に参加　・定例的に訪問して業況を把握　・経営改善計画のPDCAを検討して、経営力向上の指導を実施
100115003013,令和元年度任意調査,経営革新、異分野連携、経営力向上、経営改善、事業再生、転廃業、再チャレンジ,【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100115003013,令和３年度任意調査,創業、経営革新、異分野連携、経営力向上、経営改善、事業再生、事業承継、転廃業、再チャレンジ,【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100315003813,平成30年度任意調査,創業、経営改善,資金繰り、事業計画策定,・独立起業するための支援を「新潟市産業振興財団IPCビジネス支援センター」を活用し創業計画書を作成、金融支援を実施した。　・暫定リスケ経過後の経営改善計画策定支援を実施した。　・事業所への定期訪問時に状況把握している。　・決算期にモニタリングを実施している。
100315003813,令和元年度任意調査,経営革新、経営改善、事業再生,ＩＴ利活用（内部管理・効率化）、商圏の拡大・新規顧客層への展開、資金繰り、売上拡大、現場改善・生産性向上、事業計画策定,
100315003813,令和２年度任意調査,経営改善,資金繰り、事業計画策定,
100315003813,令和３年度任意調査,経営改善、事業再生、事業承継,ＩＴ利活用（情報発信・付加価値向上）、商品開発、売上拡大、事業計画策定,
105115000701,平成30年度任意調査,,,経営改善支援、事業計画作成支援
100315002701,令和２年度任意調査,経営力向上、経営改善,商品開発、資金繰り,
100315003001,平成30年度任意調査,経営力向上、経営改善、事業再生、事業承継、転廃業,資金繰り、事業計画策定、財務分析・経営分析、税務,税理士としての知識・能力を活かした認定支援機関としての活動を行っています。
103115000101,平成30年度任意調査,創業,資金繰り,店舗増設時の資金繰り計画
100115003213,平成30年度任意調査,創業、経営革新、異分野連携、経営力向上、経営改善、事業再生、事業承継、転廃業、再チャレンジ,【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,金融機関としてのコンサルティング機能の提供として取引先への経営分析、改善指導を常時行っております。経営力向上計画、経営改善計画策定支援事業、ものづくり補助金等申請書の作成、確認支援も随時対応しております。29年度の具体的な活動実績・経営支援先として経営支援室及び担当営業店により再生計画策定し経営改善に取り組んだ先　21先・ミラサポ等を利用して外部専門家、外部専門機関を活用した先　29先・中小企業再生支援協議会を活用した先　5先・創業講座を開設、当組合が創業に関わり創業した件数　28件・事業承継セミナー開催　1回、事業承継支援取組み先　6先、M＆A成立　2先
100115003213,令和元年度任意調査,創業、経営革新、異分野連携、経営力向上、経営改善、事業再生、事業承継、転廃業、再チャレンジ,【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,⑩具体的な活動内容 　金融機関としてのコンサルティング機能の提供として取引先への経営分析、改善指導を常時行っております。 　経営力向上計画、経営改善計画支援事業、ものづくり補助金申請書の作成、確認支援も随時対応しております。 　30年度の具体的な活動実績 　・経営支援先として経営支援室及び担当営業店により再生計画策定し経営改善に取り組んだ先　19先 　・ミラサポ等を利用して外部専門家、外部専門機関を活用した先　15先 　・中小企業再生支援協議会を活用した先　3先 　・創業講座を開設、当組合が創業に関わり創業した件数　26件 　・事業承継セミナー開催　1回、事業承継シンポジウム開催　1回、事業承継支援取組先　3先、Ｍ＆Ａ成立　4先
100115003213,令和２年度任意調査,創業、経営革新、異分野連携、経営力向上、経営改善、事業再生、事業承継、転廃業、再チャレンジ,【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100115003213,令和３年度任意調査,創業、経営革新、経営力向上、経営改善、事業再生、事業承継,商圏の拡大・新規顧客層への展開、マーケティング、資金繰り、売上拡大、現場改善・生産性向上、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100215002613,平成30年度任意調査,創業、経営改善,【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100215002613,令和２年度任意調査,創業,資金繰り、事業計画策定,
100215002613,令和３年度任意調査,創業、経営改善,資金繰り、事業計画策定,
101015000501,平成30年度任意調査,経営力向上、経営改善,資金繰り、事業計画策定、財務分析・経営分析、税務、ローカルベンチマークの活用,毎月の巡回監査を通じて企業の業績を把握し、問題点の改善を図り、今期の業績を予測する。
101015000501,令和元年度任意調査,経営力向上,資金繰り、事業計画策定、財務分析・経営分析、税務、ローカルベンチマークの活用,
101015000501,令和２年度任意調査,経営力向上、経営改善,資金繰り、財務分析・経営分析、税務,
101015000501,令和３年度任意調査,経営改善,資金繰り、財務分析・経営分析、税務,
105215000503,令和２年度任意調査,経営力向上,事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、税務、ローカルベンチマークの活用,
105215000503,令和３年度任意調査,経営力向上、経営改善,現場改善・生産性向上、財務分析・経営分析、施策活用（補助金申請含む）、税務,
100515000501,平成30年度任意調査,経営改善,財務分析・経営分析、税務,顧問先企業の決算報告会で、経営分析、財務分析の結果を報告し、問題点を顕在化した。
100215001301,平成30年度任意調査,経営改善、事業再生、事業承継,資金繰り、売上拡大、財務分析・経営分析、税務,税理士として関与先の経営指導に当たるほか、新潟県商工会連合会の相談員として倒産防止の活動をしている。
100115000201,平成30年度任意調査,経営力向上、経営改善,資金繰り、財務分析・経営分析、税務,財務分析・経営分析に基づき経営助言
100115000201,令和３年度任意調査,経営力向上、転廃業,資金繰り、労務、法律相談、財務分析・経営分析、税務,
101115000801,令和２年度任意調査,創業、経営力向上、経営改善,労務、法律文書の作成・確認、施策活用（補助金申請含む）、税務,
101115000801,令和３年度任意調査,経営力向上、経営改善,資金繰り、法律文書の作成・確認、税務,
101115001001,令和２年度任意調査,経営力向上,法律文書の作成・確認、税務,
101115001001,令和３年度任意調査,経営力向上、経営改善,マーケティング、財務分析・経営分析,
100215000301,平成30年度任意調査,経営革新,資金繰り、現場改善・生産性向上、事業計画策定,
100215000301,令和３年度任意調査,経営力向上、事業再生,ＩＴ利活用（内部管理・効率化）、資金繰り、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、税務,
101115000901,令和２年度任意調査,創業、異分野連携、経営力向上、経営改善、事業承継,労務、代理人としての契約交渉、施策活用（補助金申請含む）、税務,
101115000901,令和３年度任意調査,創業、経営力向上、経営改善,資金繰り、法律文書の作成・確認、代理人としての契約交渉、財務分析・経営分析、施策活用（補助金申請含む）、税務,
100815001108,平成30年度任意調査,創業、経営改善、事業承継,資金繰り、施策活用（補助金申請含む）,
100815001108,令和２年度任意調査,創業、事業承継,資金繰り、事業承継ガイドラインの活用,
100815001108,令和３年度任意調査,創業、事業承継,資金繰り、法律相談、施策活用（補助金申請含む）,
100115002723,平成30年度任意調査,創業、経営革新、異分野連携、経営力向上、経営改善、事業再生、事業承継,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、海外展開、商品デザイン、商品開発、マーケティング、資金繰り、売上拡大、労務、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、知的財産、事業承継ガイドラインの活用,
101115001103,平成30年度任意調査,創業、経営改善、事業承継,資金繰り、財務分析・経営分析、事業承継ガイドラインの活用,社長と面談し事業状況を確認協議
101115001103,令和元年度任意調査,経営改善,資金繰り、事業計画策定、財務分析・経営分析,
101115001103,令和２年度任意調査,経営改善,事業計画策定,
101115001103,令和３年度任意調査,事業承継,事業計画策定,
100515001803,平成30年度任意調査,経営改善,事業計画策定,
100515001803,令和元年度任意調査,事業再生,事業計画策定,
100515001803,令和２年度任意調査,事業再生,資金繰り、事業計画策定、財務分析・経営分析,
105115001514,平成30年度任意調査,創業、事業承継,労務,
105115001514,令和元年度任意調査,事業承継,労務,
105115001514,令和２年度任意調査,創業、経営力向上、転廃業,労務,
105115001514,令和３年度任意調査,経営力向上,現場改善・生産性向上,
104815000314,令和元年度任意調査,創業、経営革新、経営力向上、経営改善、事業承継,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、海外展開、商品開発、売上拡大、法律相談、法律文書の作成・確認、現場改善・生産性向上、業務プロセスの改善、事業計画策定、施策活用（補助金申請含む）、ローカルベンチマークの活用、事業承継ガイドラインの活用,
104815000314,令和２年度任意調査,経営革新、経営力向上、経営改善、事業承継,ＩＴ利活用（情報発信・付加価値向上）、広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、マーケティング、売上拡大、現場改善・生産性向上、業務プロセスの改善、事業計画策定、施策活用（補助金申請含む）、ローカルベンチマークの活用、事業承継ガイドラインの活用,
104815000314,令和３年度任意調査,創業、経営革新、経営力向上、経営改善、事業再生、事業承継,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、商品開発、マーケティング、売上拡大、労務、法律相談、法律文書の作成・確認、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、ローカルベンチマークの活用、事業承継ガイドラインの活用,
100715000101,平成30年度任意調査,経営力向上、経営改善、事業承継,商圏の拡大・新規顧客層への展開、マーケティング、資金繰り、売上拡大、財務分析・経営分析,事業承継
100715000101,令和２年度任意調査,経営力向上,商品開発,
100715000101,令和３年度任意調査,経営力向上、事業承継,税務、事業承継ガイドラインの活用,
101015000101,平成30年度任意調査,事業承継,事業承継ガイドラインの活用,平成29年度　補正事業承継補助金　交付決定（平成30年7月31日）され　平成30年10月31日　実績報告書提出済み
105115001601,平成30年度任意調査,経営力向上,税務,中小企業者等が、特定経営力向上設備等を取得した場合の特別償却の適用を受けるため、関与先が対象となる機械装置等を取得する度に（自Ｈ29.7.21至Ｈ30.7.１１間）５回、向上計画の認定申請書の作成に関与。現在６回目の作成に関与中。
105015002001,令和３年度任意調査,経営力向上,税務,
101015000701,平成30年度任意調査,経営力向上,事業計画策定、税務,事業計画の策定、税務に関する支援
101015000701,令和元年度任意調査,経営改善、転廃業,資金繰り、事業計画策定、税務,
101015000701,令和２年度任意調査,経営改善、転廃業,資金繰り、事業計画策定、財務分析・経営分析、税務,
101015000701,令和３年度任意調査,経営力向上、経営改善,事業計画策定、財務分析・経営分析,
100715001101,平成30年度任意調査,経営力向上,売上拡大、現場改善・生産性向上、事業計画策定、財務分析・経営分析,毎月現地へ巡回訪問し、月次決算と監査を通して、経営者のヒアリングを行い、企業課題及び改善すべき点を指摘するとともに、早期に改善のための事業計画を経営者と共に検討、策定する。
100715001101,令和元年度任意調査,経営力向上、経営改善、事業承継,資金繰り、売上拡大、労務、法律相談、現場改善・生産性向上、事業計画策定、財務分析・経営分析、税務、事業承継ガイドラインの活用,
100715001101,令和２年度任意調査,事業承継,ＩＴ利活用（内部管理・効率化）、資金繰り、事業計画策定、財務分析・経営分析、税務、事業承継ガイドラインの活用,
100715001101,令和３年度任意調査,事業承継,ＩＴ利活用（内部管理・効率化）、資金繰り、事業計画策定、財務分析・経営分析、税務、事業承継ガイドラインの活用,
104415000101,平成30年度任意調査,経営改善,ＩＴ利活用（内部管理・効率化）、資金繰り、事業計画策定、財務分析・経営分析、税務,事業計画、資金繰り計画の作成、経営改善計画の作成など
104415000101,令和２年度任意調査,経営改善,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、資金繰り、事業計画策定、財務分析・経営分析、税務、ローカルベンチマークの活用,
101515000201,令和元年度任意調査,経営改善,財務分析・経営分析,
101815000301,令和元年度任意調査,経営力向上、経営改善,財務分析・経営分析、税務,
101815000301,令和２年度任意調査,経営力向上,税務,
100315000801,令和２年度任意調査,経営革新、経営力向上,ＩＴ利活用（内部管理・効率化）、資金繰り、財務分析・経営分析、税務,
100315000801,令和３年度任意調査,経営改善,ＩＴ利活用（内部管理・効率化）、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、税務,
101415000708,平成30年度任意調査,創業、経営力向上、経営改善,ＩＴ利活用（情報発信・付加価値向上）、商圏の拡大・新規顧客層への展開、マーケティング、資金繰り、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、ローカルベンチマークの活用,
101415000708,令和２年度任意調査,創業、経営革新、経営力向上、経営改善、事業承継、転廃業,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、海外展開、マーケティング、資金繰り、売上拡大、労務、法律相談、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、税務,
